"x"
"관람객너무재밌고  윌스미스 짱짱  "
"솔직히 영화 제목 알라딘이 아니라 자스민이라고 바꿔도 좋을정도로 자스민 공주의 비중이 커졌네요 화려한 영상과 미리 음악을 듣고 영화를 본다면 더 이입이 되는 음악들이 압도적이었지만 좀 투머치한 감도 있고 개연성이 좀 부족한 8점대 영화  "
"관람객영화가 아름다운 건 맞으나 스토리의 연계성이 떨어지는 점이 아쉬움.  "
"간만에 너무 재미있는 영화를 보았습니다~~  "
"나오미 스콧 짱짱~ 존예  "
"관람객너무 재미있었어요 ;)  "
"지니 매력터져요 !!!!  "
"초등저학년들과더빙으로봤는데..지니역의정성화님연기와노래넘좋았어요ㅎㅎ요즘ost<알리왕자>정성화님목소리로계속듣고있습니다.자막으로도한번더보고싶은영화예요ㅎ  "
"관람객디즈니의 발전하는 제자리걸음  "
"진짜 노래부를때 공주 너무 예뻐요ㅠㅠㅠ소름돋았어요 너무 잘부르셔서  "
"관람객아이랑 보기 좋아요 ㅎ.  "
"관람객봐도 또 보고싶은 영화입니다.  "
"관람객한번 더 보고 싶은 영화였다..  "
"꿈에 대한 올바른 해석을 담은 영화.  "
"관람객눈과 귀는 확실하게 즐거운 영화  "
"보는내내 행복했어요!  "
"볼가말가하다가 사람들이 하도 재미있다고해서 봤는데 안보면 후회할뻔했네요.. 애초에 뮤지컬 영화를 좋아하는데 교훈, 감동, 훈훈, 재미 뭐 빠지는기 없는 최고의 뮤지컬 영화였어요....!! 굿굿 배우들 목소리도 또 넘버들도 그리고 분위기도 모든게 완벽!  "
"관람객더빙으로  봐서  재미가  살짝  떨어져  아쉬웠어여  "
"진짜 꿀잼 꼭 4dx 3d로 보세여  "
"관람객지니가 연기를 잘하네! ㅎㅎ  "
"관람객감동 그 자체입니다~~  "
"관람객최고였습니다. 감동의 향연이었고, 알라딘 2D로도 꼭 다시 볼거에요. 지니 제 소원도 들어주세요 ㅠㅠ 그리고 쟈스민 연기 완전 훌륭 퍼펙트했어요.  "
"관람객어렸을 때 비디오 테이프가 늘어지도록  봤었던 알라딘,, 실사도 재밌다! 다만 연출이 너무 똑같아서 어른이 된 지금은 조금 유치하게 느껴졌다,, 추가된 자스민 솔로곡부분에선 꽤 감동!  "
"관람객기대이상의 의외의 멋짐  "
"한번 더 보고싶다 ♥?♥?♥?♥?♥?♥?  "
"우리의 양탄자...저만 귀여운가요?ㅠㅠㅠ  "
"관람객꿈꾸는것 같았다 어릴적 동심으로 돌아간 느낌.  "
"최고의 뮤지컬 드라마, 이렇게 즐거울 수 가 있나 싶다.  "
"관람객자스민이 술탄되는 장면과 A whole new world , 윌 스미스가 다 했다  "
"관람객알라딘정말재미있었음  "
"원작 만화랑 싱크로도 좋고, 특히 윌 스미스 연기가 최고였음!  "
"관람객재미있어요 디지니실사중에제일  "
"Ost너무 좋았네요.ㅎ흥겨웠습니다.  "
"어릴때 봤던 디즈니채널 알라딘 기억이납니다. 갬성 돋음  "
"진짜 너무너무 재밌게 봤어요!짱^^  "
"관람객음악, 영상, 스토리, 추억... 모두 좋았어요.  "
"두번볼정도로 재밌다 노래나올 때 신난다  "
"관람객아 진심 꿀잼이고 노래 너무잘해요  "
"사랑에 빠질것 같이 아름다웠던 영화  "
"영화 두세번 보는 사람 절대 아닌데, 이건 세번봤다. 심지어 두세번째가 더 재밌다는게 함정이다 4D로 봤는데~ 완전 신난당~ 이아고와의 마지막 추격전에 완전빅잼 이런 전체관람가 재미난 영화가 많이 나왔으면 좋겠다 만원으로 힐링힐링 ^^* 디즈니 고마워  "
"관람객완전 힐링 되는 영화였습니더 귣  "
"관람객재밌어요 정말 잘봤어요  "
"관람객윌 스미스 캐릭터 너무 좋앙  "
"두번봤어요 눈귀호강하고 노래도 너무 좋습니다 ㅜㅠ 거기에 감동까지.. 저의 인생영화에여!!!  "
"뮤지컬이 좀더 재밌었던것같아요  "
"관람객영상미와 사운드 역시 디즈니  "
"올해처음으로 두번본 영화!! 2d로보신분 4d로한번 더보는거추천!!  왜 나는 나오미스콧이 노래할때마다 소름이돋지...나만그런가  "
"Ost 자기전에 매일 듣고 자요~진짜 실사 디지니 역대급인거 같아요~  "
"관람객아라비안나이트 윌스미스 흥 어떡해  "
"너무너무 재미있어서 두번가서 봤어요♡  "
"소름돋아서 두번봄... 자스민 존멋  "
"관람객막판이 아쉬움. 초반부터는 기대이상  "
"관람객자스민의 speechless 모든 여성들에게 용기를 주는 곡입니다  "
"어릴때 비디오테잎으로 수십번본 나의 추억이여노래만들어도 너무좋아  "
"윌스미스 진짜 최고!!  "
"관람객넘 잼나게 잘 봤어요!!^^  "
"넘나 잼있어요~ 기대이상  "
"관람객동심으로 돌아가게되는 재미  "
"관람객너무 재미있습니다...윌 스미스 최고 ~~~  "
"다시 일요일 아침 8시 그때로 돌아간 기분재미 감동 뭐 하나 빠진게 없다  "
"영화시작하자마자 몰입감 정말 최고였다..  "
"관람객두번보세요 세번보세요  "
"지니가 다 캐리했다... ost 나올때마다 소름 돋으면서 봤다 인생영화  "
"또 보고싶다ㅜㅜ어릴적 추억도 생각나고 옆자리 여성분은 a whole new world 나올때 우시던데ㅜ 갠적으로는 자스민 스피치리스 노래때문에 9.5점 주고싶음.그거만없었음 10점만점  "
"관람객마블영화를 봐도 자는 남편이 밤 12시에 하품 한 번 안하고 본 영화!  "
"관람객또보고싶은 영화입니다  "
"그냥 믿고 보시면 됩니다  "
"관람객뮤지컬을 보는 듯 했어요 ㅎㅎ 소소한 힐링이 되었네요  "
"관람객기대이상이었고요  영상미 연기력 다 만족스러웠습니다  "
"2d로 보고 4d로 봐야 재밌다고 해서 4d로 한번 더 봤는데 별거없고 다 아는 내용이라 지루했음  "
"관람객감사합니다 너무잘봤습니당  "
"영화 내리고 나면 다운받아서 개인 소장 하고 싶은 영화다자스민 너무 이쁘고 연기잘하고 알라딘도 연기잘하고 머싯고 행동하나하나가 설레드라 마수드 팬되버림 수염만 안 길렀음 좋겠음(개취존)노래도 좋구  "
"관람객윌스미스 하드캐리 OST괜찮  "
"관람객7세 5세 꼬맹이들 너무 잘봐서 집에 옛날 영화 구매. 티비로 나오면 또 구매해줘야징~~~ 눈이 쉴틈이 없었어요.. 너무 잘 봤습니다~~~  "
"관람객아주 아주아주재밌네여  "
"모든 부분이 아름다운 영화!!!  "
"관람객한번 더 보고싶음 너무 신나는 영화 윌스미스는 정말 최고  "
"speechless~!  "
"관람객너무 재미있고 기분 좋아요 아주 최고에요  "
"관람객하루종일 어홀뉴월~ 이러면서 양탄자타고 있는 기분이었음  "
"관람객익숙한 ost와 깨방정 지니 예쁜 쟈스민이 전부  "
"2D로 봐서 그랬나 별 감흥이 없다 4DX로 봤다면 달랐지도..  "
"동심을 찾아준 인생영화 ㅠㅠ  "
"개재밌어 진짜ㅠㅠ 또보고싶음ㅜㅠ  "
"관람객고전 재해석의 성공적 표본  "
"가족과 연인이 아름답게 볼 수 있는 영화입니다. 정치선동하는 싸구려 저가 영화와 틀리네요.  "
"발리우드에 심취한 약빤 지니 윌 스미스를 위한 영화.그만큼 그의 인생영화라고 생각함.도저히 이 세상 텐션이 아님.대체로 등장인물들이 디즈니스러운 흥부자들.중동카레느낌의 볼거리가 가득하고감동적인 부분도 많음.결론은 자스민 존예.  "
"관람객꿀잼입니다만 ㅎ.ㅎ 알리잼ㅋ  "
"관람객재밌게 잘봤어요 ㅎㅎㅎ  "
"재미있어ㅆ어요 !!!  "
"관람객기대가 커서 그랬는지 작은 스크린으로 봐서 그랬는지 그냥 볼 만한 수준이었다. 중간중간의 개그코드가 너무 뻔하고 사랑에 빠지는 것도 뜬금없고... 공주는 엄청 예쁘고 매력적이았음.  "
"지니나올때부터 재미있음  "
"원작고증은 지키되 새롭게. 다소 엉성한 연기와 장면이 있었지만, 지니와 함께 디즈니가 해냈다.  "
"관람객알라딘 너무너무 재미있게 잘 봤습니다~영화임에도 불구하고 뮤지컬을 보는 듯한 기분이 들어서 더 즐겁게 관람했어요~~~  "
"여주인공의 노래가 겨울왕국의 엘사를 연상시키네요.재미있게 봤습니디  "
"관람객두번 봤는데 ㅋ 두번다 재미있게 봤어요!  "
"관람객스피치리스 연출이 너무 좋았습니다 연기력도 너무 좋았고 윌스미스형님은 그냥 자기 소원 한풀듯이 춤추네요ㅋ  "
"샘 오취리가 영화찍은줄  "
"기대했던것만큼은 뭔가 확 재밌지는않앗는데 노래도좋고 영상도좋고 굿!  "
"관람객노래도 너무 좋고 지루하지않아 보기좋아여 추천!!  "
"살면서 영화평점 처음 써본다 이건 진짜 온세상에 알려줘야 할 영화인거 같아서ㅋㅋ어렸을때 디즈니 공주 시리즈 본 기억 있는 사람들은 꼭 봐라 어린시절로 돌아가서 웃고 있을테니  "
"볼 때마다 행복해지는 영화  "
"화려하고 멋진 영화였어요~^^  "
"관람객재밌었ㄷㅏ 노래도 좋고 영상도 화려해서 재밌게봤읍니다  "
"웃다가 교훈을 주는 영화 그리고 디즈니랜드의 여성 캐릭터의 여성상의 변화를 볼수 있는 영화  "
"관람객몇몇 음악 장면은 눈과 귀를 사로잡음.  "
"저희 애는 두 번째 봤는데, 또 보고 싶다고 세 번째 예약 중 입니다~ㅋㅋ  "
"나오미 스콧 입덕 영화.  "
"알라딘 볼때는 기대 하나도 안하고 봤는데 진짜 생각 보다 엄청 재밌었다 디즈니 영화 잘안보는데 겨울왕국 보다 알라딘이 더 잘만든 영화다 어머니하고 같이 봤는데 어머니도 재밌다고 하셨다 굳굳  "
"재밌다 재밌는데 참... 밋밋하다  "
"관람객실사화를 잘 한거같네요.뮤지컬 영화가 취향은 아니지만 재밌게 봤습니다.  "
"관람객누가 뭐래도 지니가 젤 최고였음지니 너무 힙해,,,쟈스민 넘 예뻐효,,...ㅠㅜ  "
"관람객자스민 진짜 이쁘다...  "
"메나마수드의 선하고 밝은 에너지가 좋음.  "
"관람객쟈스민 존예에요 진짜ㅠㅠㅠ  "
"그냥보쟈~♡♡♡♡판타~~~아~~스틱~~♡♡♡♡  "
"엄마랑 같이 재밌게 잘 봤습니다~^^  "
"최고에영 정말 그냥보세요..  "
"최고입니다... 자스민 홀릭 영화입니다 정말  하  "
"관람객최고의 테마파크 경험화이트워싱 없고 강한 여성상 부각 트렌디한 영화  "
"기대이상이었음 내가본 실사영화중에 최고다원작을 뛰어넘은 실사판 영화  "
"디즈니는 사탄마귀에게 영혼을 판 6의 숫자 세개를 도배한 이런 양의 탈을 쓴 악한 늑대의 영화들이 눈으로 안보이는 영적으로 얼마나 사람들에게 curse  spell 들을 내보내는 지는 많은사람들이 모른다. 오직 예수그리스도가 당신들을 자유케 하리라  "
"관람객스피치리스 꼭 들으셔야 해요 여러분...영화관에서 보셔야 해요..  "
"알라딘 사랑해요 두번봄ㅠㅠ  "
"노래하는 장면때마다 어렸을 적 감성이 되살아나서인지 눈물이 날 뻔어요ㅠㅠㅠ! 올해 본  영화 중 최고라고 생각합니다! 또 보고 싶은데 이상하게 영화관 n차관람하면 감흥을 잃어서 이 아련하면서 아름다운 감정은 ost만 무한반복하면서 추억 남기려구요 ㅎㅎ  "
"개연성은 떨어지나 영상미가 좋고 교훈있다  "
"윌스미스 연기 잘한단 생각 안했었는데 이 영화보고 바뀜 ㅋㅋㅋ 여주는 예쁘고 노래잘하고 혼자 다함  "
"영화 사운드트랙이 너무 좋아요ㅜㅜ  "
"그냥 시은이랑 봐서 좋았다.  "
"두번봄. 이건 재미없을수가없다  "
"관람객윌 스미스ㅜ지니 찰떡이야  "
"나만 알라딘이 마지막 소원으로 지니 자유롭게 해달라할때 울었음? ㅋㅋ  "
"어릴적 동심을 추억하며 가볍게 보기 좋은 영화~  "
"보통이였음...어릴쩍 만화영화를 봐서 그런가 지루했음  "
"관람객신나서 흥얼거릴 영화.  "
"보면서 너무 행복한 영화였어요  "
"말이 필요없는 영화 그냥 보게되면 알개됨  "
"평식이 뷰우웅쉬위이인  "
"관람객연기와 재치가 뛰어납니다. Speechless 전율이 느껴집니다. 재미있어요!  "
"관람객노래가 너무 좋아요 맨날 따라불러요  "
"쟈스민의 speechless는 정말 말할 것도 없이 너무 아름다웠고 감동적이었다. 디즈니의 실사판 영화 중에서 최고라고 할 수 있을 정도로 환상적인 영화였다.  "
"원작 애니메이션 팬이지만 실사 영화는 별로 감흥이 없었습니다.  "
"자스민공주 노래부를때 소름 쫙 ㅠ  "
"관람객재밌어요요용 ㅠㅠㅠㅠ  "
"관람객솔직히 나는 큰 재미는 느끼지 못함  "
"관람객정말 재밌습니다   어렸을때 기억 나네요  "
"관람객두고 두고 곱씹으며 떠올릴만한 아름답고 낭만적인 영화,웅장하고 화려한 스케일은 덤  "
"관람객재미있고 즐겁게 잘봤습니다!  "
"물론 윌스미스지니 탁월했지만 로빈윌리암스가 살아실사했으면 어땠을까하는 그리움이 잠시;;흥은폭팔했으나 감동은 옅어짐ㅜ  "
"디즈니 실사영화 중 최고였어요.꿈같은 2시간이였네요^^  "
